endTime,artistName,trackName,msPlayed
2022-05-11 10:24,Urban Crunch Music,Choo Lo,41677
2022-05-11 10:26,Gyanii Sangeet,Teri Teri Yaad,133512
2022-05-11 10:29,Himonshu Parikh,Katputli Ke Dhaage,173764
2022-05-11 10:33,Shoraye Khatter,Mera Dil,25645
2022-05-11 10:33,David Kushner,Miserable Man,140875
2022-05-11 10:33,Urban Crunch Music,Choo Lo,1334
2022-05-11 10:33,Justin Bieber,Love Yourself,1972
2022-05-11 10:33,Handsome Ghost,Weeds,1036
2022-05-11 10:35,Vylom,Udein Jab Jab,16136
2022-05-11 10:35,Jishu Mandal,Zakhm Dete Ho Kehte - Unplugged,105197
2022-05-11 10:41,Sibtain Khalid,Sajna,333036
2022-05-11 10:43,Yashal Shahid,Sajna,130790
2022-05-11 10:47,SYM,ARCADE x SAJNA,186744
2022-05-11 10:48,Javed-Mohsin,Kabhii Tumhhe,1633
2022-05-11 10:48,Pritam,Darasal,4446
2022-05-11 10:49,Vishal Mishra,Aaj Bhi,84519
2022-05-11 10:52,Jon Bellion,One More Time,29489
2022-05-11 11:49,Himonshu Parikh,Katputli Ke Dhaage,172033
2022-05-11 11:49,Kavita Seth,Rangi Saari,1569
2022-05-11 11:49,Anumita Nadesan,Khwaab,2270
2022-05-11 11:53,Shivoryx,Woh Raat,191460
2022-05-11 11:57,Himonshu Parikh,Katputli Ke Dhaage,27131
2022-05-11 11:57,The Local Train,Choo Lo,233630
2022-05-11 12:01,The Yellow Diary,Roz Roz,218550
2022-05-11 12:02,Ritviz,Baaraat,53863
2022-05-11 12:05,Prateek Kuhad,Kasoor,197549
2022-05-11 12:09,Lucky Ali,Intezaar,235964
2022-05-11 12:13,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-11 12:16,Prateek Kuhad,Tere Hi Hum,177026
2022-05-11 12:19,Anuv Jain,Alag Aasmaan,212773
2022-05-11 12:22,Last Minute India,Kaagaz Ki Naav,139367
2022-05-11 12:27,When Chai Met Toast,Yellow Paper Daisy,21501
2022-05-11 12:27,Prateek Kuhad,Favorite Peeps,1087
2022-05-11 12:27,The Local Train,Dil Mere,2183
2022-05-11 12:27,Anuv Jain,Gul,214934
2022-05-11 12:27,Dream Note,Waqt Ki Baatein,1228
2022-05-11 12:27,Akanksha Bhandari,Gumsum,2196
2022-05-11 12:27,NAALAYAK,Zakir,9525
2022-05-11 12:31,Ritviz,Khamoshi,2360
2022-05-11 12:31,Anuv Jain,Mishri,198184
2022-05-11 12:31,Abhilasha Sinha,Jab Tum Miley,35910
2022-05-11 12:34,Zariya,Khoya,159284
2022-05-11 12:37,Twin Strings,Baarish Ka Asar,160339
2022-05-11 12:37,Prateek Kuhad,Shehron Ke Raaz,2595
2022-05-11 12:37,The Local Train,Aaftaab,1595
2022-05-11 12:38,Zaeden,days,19870
2022-05-11 12:38,Nikhil D'Souza,People - Hindi Reprise,7890
2022-05-11 12:39,Salman Elahi,Pahadon Mein,27273
2022-05-11 12:39,Zaeden,KTMBK,6753
2022-05-11 12:39,When Chai Met Toast,Firefly,1560
2022-05-11 12:39,Lost Stories,Mai Ni Meriye,25132
2022-05-11 12:39,Ritviz,Sage,735
2022-05-11 12:40,Nucleya,Kanaa,10439
2022-05-11 12:40,The F16s,Sucks To Be Human,791
2022-05-11 12:40,Osho Jain,Humara Ho Gaya,841
2022-05-11 12:40,Prateek Kuhad,Just A Word,1000
2022-05-11 12:40,Shashwat Sachdev,Sha- Dobara,14229
2022-05-11 12:40,Shadow and Light,Raahein,13361
2022-05-11 12:40,When Chai Met Toast,When We Feel Young,1561
2022-05-11 12:44,Ankur Tewari,"Dil Beparvah - The Dewarists, Season 5",211519
2022-05-11 12:44,Namita Choudhary,Ae Re Sakhi,2299
2022-05-11 12:45,Samar Mehdi,Sukoon,7278
2022-05-11 12:45,The Yellow Diary,Rab Raakha,55824
2022-05-11 12:49,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-11 12:51,Shivoryx,Woh Raat,103416
2022-05-11 12:52,Shivoryx,Woh Raat,12657
2022-05-11 12:52,Anuv Jain,Meri Baaton Mein Tu,66920
2022-05-11 12:55,Shivoryx,Woh Raat,178823
2022-05-11 12:59,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-11 13:02,Gyanii Sangeet,Teri Teri Yaad,133512
2022-05-11 13:02,Himonshu Parikh,Katputli Ke Dhaage,34998
2022-05-11 13:09,Gyanii Sangeet,Teri Teri Yaad,5382
2022-05-11 13:09,Anuv Jain,Meri Baaton Mein Tu,12380
2022-05-11 13:09,Anuv Jain,Meri Baaton Mein Tu,394264
2022-05-11 13:10,Anuv Jain,Meri Baaton Mein Tu,7154
2022-05-11 13:10,Anuv Jain,Baarishein,46780
2022-05-11 13:13,Shivoryx,Woh Raat,191460
2022-05-11 13:17,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-11 13:19,Gyanii Sangeet,Teri Teri Yaad,133512
2022-05-11 13:22,Himonshu Parikh,Katputli Ke Dhaage,173764
2022-05-11 13:24,David Kushner,Miserable Man,93793
2022-05-11 13:24,Justin Bieber,Love Yourself,1889
2022-05-11 13:24,Handsome Ghost,Weeds,873
2022-05-11 13:27,Shoraye Khatter,Mera Dil,184528
2022-05-11 13:32,Urban Crunch Music,Choo Lo,261276
2022-05-11 13:34,Jishu Mandal,Zakhm Dete Ho Kehte - Unplugged,105197
2022-05-11 13:37,Vylom,Udein Jab Jab,209590
2022-05-11 13:43,Sibtain Khalid,Sajna,333036
2022-05-11 13:44,Yashal Shahid,Sajna,46337
2022-05-11 13:47,SYM,ARCADE x SAJNA,186744
2022-05-11 13:52,Pritam,Darasal,270324
2022-05-11 13:59,Anuv Jain,Meri Baaton Mein Tu,425970
2022-05-11 14:00,Gyanii Sangeet,Teri Teri Yaad,29954
2022-05-11 14:04,Asim Azhar,Jo Tu Na Mila,196812
2022-05-11 16:32,Anuv Jain,Meri Baaton Mein Tu,209220
2022-05-11 16:36,Urban Crunch Music,Choo Lo,222363
2022-05-11 16:41,Sibtain Khalid,Sajna,333036
2022-05-11 16:43,Yash Tiwari,Aankhon Mein Teri - Unplugged,86871
2022-05-11 16:47,Eminem,Lucky You (feat. Joyner Lucas),13668
2022-05-11 16:47,Falak Shabir,Mera Mann Kehne Laga,227334
2022-05-11 16:48,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",10463
2022-05-12 02:37,Shivoryx,Woh Raat,191460
2022-05-12 02:47,Gyanii Sangeet,Teri Teri Yaad,3110
2022-05-12 02:47,Himonshu Parikh,Katputli Ke Dhaage,718
2022-05-12 02:47,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-12 02:51,David Kushner,Miserable Man,232991
2022-05-12 12:33,Justin Bieber,Love Yourself,2500
2022-05-12 12:34,Shivoryx,Woh Raat,29352
2022-05-12 12:34,David Kushner,Miserable Man,4404
2022-05-12 12:37,Shivoryx,Woh Raat,185261
2022-05-12 16:41,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-12 16:44,Gyanii Sangeet,Teri Teri Yaad,119336
2022-05-12 16:44,David Kushner,Miserable Man,36997
2022-05-12 16:44,Himonshu Parikh,Katputli Ke Dhaage,1629
2022-05-12 16:44,Osho Jain,Humara Ho Gaya,0
2022-05-12 16:44,Prateek Kuhad,Shehron Ke Raaz,5472
2022-05-12 16:48,Pritam,Darasal,6820
2022-05-12 16:48,Samar Mehdi,Sukoon,184500
2022-05-12 16:48,Faime,Sunrise,890
2022-05-12 16:52,Taba Chake,Blush,44642
2022-05-12 16:52,Prateek Kuhad,cold/mess,225852
2022-05-12 16:55,Anand Bhaskar Collective,Jaadoogari,186037
2022-05-12 17:00,AFKAP,Aaina,0
2022-05-12 17:00,Taba Chake,Aao Chalein,13298
2022-05-12 17:00,Raghav Kaushik,Khaare Raste,246857
2022-05-12 17:02,Raghav Chaitanya,Baatein,98370
2022-05-12 17:04,Kevin Fernando,i'll find my way to you tomorrow,148022
2022-05-12 17:08,Suzonn,Farq hai,1692
2022-05-12 17:08,Aditya Rikhari,Faasle,221988
2022-05-12 17:08,Adarsh Rao,Kaari,11427
2022-05-12 17:10,Adarsh Rao,Kaari,67902
2022-05-12 17:11,Suzonn,Farq hai,99575
2022-05-12 17:12,Keethan,Aarzoo,23842
2022-05-12 17:15,Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),212530
2022-05-12 17:16,Nishu,Pardo,52150
2022-05-12 17:18,Ashu Shukla,Milon Chala,90325
2022-05-12 17:20,Priyansh Srivastava,Sanware,148320
2022-05-12 17:21,Raghav Meattle,City Life,8175
2022-05-12 17:21,Kayan,Cool Kids,3926
2022-05-12 17:21,Kanishk Seth,Saacha Sahib,13787
2022-05-12 17:21,Anupam Roy,Manzil,4056
2022-05-12 17:23,Dream Note,Zindagi Ki Goud Mein,71975
2022-05-12 17:27,Anuv Jain,Baarishein,205635
2022-05-12 19:19,Sufjan Stevens,Visions of Gideon,3447
2022-05-13 02:35,Sufjan Stevens,Visions of Gideon,176681
2022-05-13 02:39,Kevin Fernando,i'll find my way to you tomorrow,1711
2022-05-13 02:39,Aditya Rikhari,Faasle,193888
2022-05-13 02:42,Shivoryx,Woh Raat,191460
2022-05-13 02:43,Anuv Jain,Meri Baaton Mein Tu,32317
2022-05-13 02:45,Urban Crunch Music,Choo Lo,162754
2022-05-13 02:46,Vylom,Udein Jab Jab,3247
2022-05-13 02:46,Jishu Mandal,Zakhm Dete Ho Kehte - Unplugged,65004
2022-05-13 02:47,Sibtain Khalid,Sajna,1264
2022-05-13 02:47,Yashal Shahid,Sajna,23
2022-05-13 02:49,SYM,ARCADE x SAJNA,135880
2022-05-13 04:55,Kevin Fernando,i'll find my way to you tomorrow,225882
2022-05-13 04:59,Shivoryx,Woh Raat,191460
2022-05-13 05:02,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-13 05:08,Gyanii Sangeet,Teri Teri Yaad,40192
2022-05-13 05:12,Gyanii Sangeet,Teri Teri Yaad,3250
2022-05-13 05:12,Sufjan Stevens,Visions of Gideon,1833
2022-05-13 05:14,Gyanii Sangeet,Teri Teri Yaad,133512
2022-05-13 05:14,Himonshu Parikh,Katputli Ke Dhaage,19986
2022-05-13 05:17,Aditya Rikhari,Faasle,175263
2022-05-13 05:27,Kevin Fernando,i'll find my way to you tomorrow,1857
2022-05-13 09:23,Kevin Fernando,i'll find my way to you tomorrow,225257
2022-05-13 09:28,Shivoryx,Woh Raat,191460
2022-05-13 09:31,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-13 09:35,Gyanii Sangeet,Teri Teri Yaad,133512
2022-05-13 09:36,David Kushner,Miserable Man,1514
2022-05-13 09:36,Himonshu Parikh,Katputli Ke Dhaage,52918
2022-05-13 09:39,Justin Bieber,Love Yourself,179578
2022-05-13 09:39,Handsome Ghost,Weeds,23
2022-05-13 09:43,Shoraye Khatter,Mera Dil,82181
2022-05-13 15:10,Aditya Rikhari,Faasle,221988
2022-05-13 15:14,Kevin Fernando,i'll find my way to you tomorrow,183450
2022-05-13 15:24,Shivoryx,Woh Raat,31021
2022-05-13 15:30,Shivoryx,Woh Raat,161524
2022-05-13 15:33,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-13 15:36,Gyanii Sangeet,Teri Teri Yaad,133512
2022-05-13 15:39,Himonshu Parikh,Katputli Ke Dhaage,173764
2022-05-13 15:42,David Kushner,Miserable Man,232991
2022-05-13 15:46,Justin Bieber,Love Yourself,196231
2022-05-13 15:52,James Arthur,Train Wreck,208826
2022-05-13 15:55,Hiroyuki Sawano,Shingeki Gt 20130218 Kyojin,151400
2022-05-13 15:58,Russ,"Losin Control, Pt. 2",176374
2022-05-13 16:00,Rishabh,Akhiyaan Da Surma (Lokan Ton Chhuppa Ke Rakhin),152120
2022-05-13 16:05,Javed-Mohsin,Kabhii Tumhhe,4728
2022-05-13 16:05,Pritam,Darasal,274354
2022-05-13 16:05,Vishal Mishra,Aaj Bhi,1044
2022-05-13 16:05,Jon Bellion,One More Time,9438
2022-05-13 16:08,Vice,Obsession (feat. Jon Bellion),167642
2022-05-13 16:12,Yash Tiwari,Aankhon Mein Teri - Unplugged,1360
2022-05-13 16:12,Eminem,Lucky You (feat. Joyner Lucas),39311
2022-05-13 16:12,Falak Shabir,Mera Mann Kehne Laga,227334
2022-05-13 16:15,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",157701
2022-05-13 16:18,Harris Munshi,Tera Mera Rishta x To Phir Aao x Dil Sambhal Ja - Cover,141304
2022-05-13 19:36,Sufjan Stevens,Visions of Gideon,15366
2022-05-13 19:40,Aditya Rikhari,Faasle,221988
2022-05-13 19:44,Kevin Fernando,i'll find my way to you tomorrow,225882
2022-05-13 19:47,Shivoryx,Woh Raat,191460
2022-05-13 19:51,Gyanii Sangeet,Teri Teri Yaad,2964
2022-05-13 19:51,Himonshu Parikh,Katputli Ke Dhaage,23195
2022-05-13 19:51,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-13 19:52,Silent Ocean,Raanjhanaa - Lofi Flip,20566
2022-05-13 19:52,Silent Ocean,Raanjhanaa - Lofi Flip,23
2022-05-13 19:55,Silent Ocean,Raanjhanaa - Lofi Flip,190000
2022-05-13 19:55,SYML,STAY CLOSE,11815
2022-05-13 19:59,Nandini Srikar,"Aaoge Jab Tum-Jag Soona Soona (From ""T-Series Mixtape Season 2"")",257351
2022-05-13 20:00,Mohit Chauhan,Tum Ho,11807
2022-05-13 20:02,Rishabh,Akhiyaan Da Surma (Lokan Ton Chhuppa Ke Rakhin),159843
2022-05-13 20:03,AtotheT,I,1233
2022-05-13 20:03,mike.,2 birds,626
2022-05-13 20:03,Eminem,Venom - Music From The Motion Picture,893
2022-05-13 20:03,Linkin Park,Battle Symphony,1120
2022-05-13 20:03,Gun Boi Kaz,Numb III,11863
2022-05-13 20:08,Kaka WRLD,Bholenath - A Love Story,300373
2022-05-13 20:12,Kaka,Temporary pyar,245016
2022-05-13 20:15,Papithbk,Sad Nibba Hours,23
2022-05-13 20:15,Alexander Rybak,Fairytale,11472
2022-05-13 20:15,Phora,"Sinner, Pt. 3",861
2022-05-13 20:15,Skylar Grey,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",273
2022-05-13 20:15,The Piano Guys,Story of My Life,0
2022-05-13 20:15,Louise Dearman,"Falling Slowly (From ""Once"") - Acoustic Version",0
2022-05-13 20:15,The Weeknd,Starboy,735
2022-05-13 20:15,Trick James,Suicide Letter 2,136200
2022-05-13 20:15,Kanye West,No Child Left Behind,1705
2022-05-13 20:15,Topic,Breaking Me,841
2022-05-13 20:15,Taylor Swift,exile (feat. Bon Iver),447
2022-05-13 20:15,Papithbk,Hard It All Can Be,2692
2022-05-13 20:15,Alexander Wren,Morning Light (Alternate Version) [feat. Rebecca Daniel],789
2022-05-13 20:15,Novo Amor,Haven (from Life Is Strange),294
2022-05-13 20:19,Petit Biscuit,Sunset Lover,26707
2022-05-13 20:19,Jasleen Royal,"Ranjha (From ""Shershaah"")",212137
2022-05-13 20:19,Rival,Seasons,2177
2022-05-13 20:23,Anuv Jain,Gul,217241
2022-05-13 20:23,KSI,Patience (feat. YUNGBLUD & Polo G),21377
2022-05-13 20:23,KSI,Holiday,978
2022-05-13 20:26,Tedi Pagg,Tu Hi Das De,172831
2022-05-13 20:29,AP Dhillon,Insane,123902
2022-05-13 20:30,Hozier,Take Me To Church,35150
2022-05-13 20:30,Kailash Kher,Saiyyan,7210
2022-05-13 20:34,The Strumbellas,Spirits,5534
2022-05-13 20:34,Roxen Band,Hum Jee Lenge - Rock Version,257866
2022-05-13 20:34,JONY,Love Your Voice,4738
2022-05-13 20:40,Mustafa Zahid,Toh Phir Aao,348280
2022-05-13 20:43,Leonard Cohen,Hallelujah,21120
2022-05-13 20:43,GASHI,Roses,169573
2022-05-13 20:44,Sam Smith,How Do You Sleep?,725
2022-05-13 20:44,T.I.,That's All She Wrote,166
2022-05-13 20:44,We The Kings,Sad Song (feat. Elena Coats),1528
2022-05-13 20:44,Travis Scott,HIGHEST IN THE ROOM,4262
2022-05-13 20:44,Jaymes Young,Happiest Year,1397
2022-05-13 20:47,Sam Smith,How Do You Sleep?,161293
2022-05-13 20:47,T.I.,That's All She Wrote,1587
2022-05-13 20:47,MKTO,How Can I Forget,379
2022-05-13 20:47,MiyaGi,Captain,647
2022-05-13 20:50,lovelytheband,broken - acoustic,202926
2022-05-13 20:51,blackbear,do re mi,0
2022-05-13 20:51,Alec Benjamin,Must Have Been The Wind,0
2022-05-13 20:51,Machine Gun Kelly,Let You Go,0
2022-05-13 20:51,Roddy Ricch,The Box,353
2022-05-13 20:51,Fleurie,Hurts Like Hell,0
2022-05-13 20:51,Ali Gatie,Running On My Mind,727
2022-05-13 20:51,Ali Gatie,What If I Told You That I Love You,0
2022-05-13 20:51,Ludacris,Rest Of My Life,0
2022-05-13 20:51,The 1975,Be My Mistake,0
2022-05-13 20:51,The 1975,TOOTIMETOOTIMETOOTIME,0
2022-05-13 20:51,Lil Dicky,Freaky Friday (feat. Chris Brown),0
2022-05-13 20:51,Dax,She Cheated Again,54102
2022-05-13 20:51,James Arthur,Quite Miss Home,0
2022-05-13 20:51,The 1975,Sincerity Is Scary,36
2022-05-13 20:51,Fall Out Boy,The Last Of The Real Ones,0
2022-05-13 20:51,SAINt JHN,Roses,1085
2022-05-13 20:51,Labrinth,Still Don't Know My Name,704
2022-05-13 20:51,Labrinth,Mount Everest,155
2022-05-13 20:51,Motion Blur,They're Just Ghosts,0
2022-05-13 20:51,Fly By Midnight,Love Me Like a Friend,0
2022-05-13 20:51,Sam Smith,"Fire On Fire - From ""Watership Down""",1230
2022-05-13 20:51,Typhillosion,Naruto Theme Song,0
2022-05-13 20:51,Kanye West,Hell Of A Life,0
2022-05-13 20:51,StaySolidRocky,Party Girl,23
2022-05-13 20:51,Lukas Graham,Love Someone,0
2022-05-13 20:51,Juice WRLD,Wishing Well,0
2022-05-13 20:51,Powfu,death bed (coffee for your head),0
2022-05-13 20:52,Lucidious,Drowning,120
2022-05-13 20:52,Lucidious,Make It Out Alive (Interlude),0
2022-05-13 20:52,Lucidious,808,0
2022-05-13 20:52,FINNEAS,I Lost a Friend,0
2022-05-13 20:52,Vince Staples,Home,0
2022-05-13 20:52,EDEN,rock + roll,690
2022-05-13 20:52,ILLENIUM,God Damnit (with Call Me Karizma),0
2022-05-13 20:52,Wiz Khalifa,Go Hard or Go Home,0
2022-05-13 20:52,EDEN,untitled,922
2022-05-13 20:52,Jaymes Young,I'll Be Good,964
2022-05-13 20:52,EDEN,End Credits,360
2022-05-13 20:52,EDEN,Fumes,0
2022-05-13 20:52,Anson Seabra,Robin Hood,0
2022-05-13 20:52,EDEN,drugs,1105
2022-05-13 20:55,EDEN,untitled,216250
2022-05-13 21:00,NF,PAID MY DUES,0
2022-05-13 21:00,Kygo,Stole the Show,644
2022-05-13 21:00,Alec Benjamin,If We Have Each Other,445
2022-05-13 21:00,Jez Dior,Come and Go (feat. ROME),0
2022-05-13 21:00,Linkin Park,From the Inside,878
2022-05-13 21:00,Swedish House Mafia,Don't You Worry Child,760
2022-05-13 21:00,Finding Hope,3:00 AM,158
2022-05-13 21:00,EDEN,rock + roll,240577
2022-05-13 21:00,Sik World,Losing Myself,0
2022-05-13 21:00,Linkin Park,One Step Closer,731
2022-05-13 21:00,Witt Lowry,Wonder If You Wonder,0
2022-05-13 21:00,Linkin Park,ROADS UNTRAVELED,395
2022-05-13 21:00,Juice WRLD,Hide (feat. Seezyn),756
2022-05-13 21:00,Sik World,Idgaf,0
2022-05-13 21:00,EDEN,sex,2783
2022-05-13 21:00,Beau Young Prince,Let Go,0
2022-05-13 21:04,Anuv Jain,Maula,205582
2022-05-13 21:18,Anuv Jain,Maula,32335
2022-05-14 11:52,Sufjan Stevens,Visions of Gideon,33216
2022-05-14 11:56,Kevin Fernando,i'll find my way to you tomorrow,730
2022-05-14 11:56,Aditya Rikhari,Faasle,221988
2022-05-14 12:00,Shivoryx,Woh Raat,191460
2022-05-14 12:46,Gyanii Sangeet,Teri Teri Yaad,20905
2022-05-14 12:46,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-14 12:52,Lord Huron,The Night We Met,208211
2022-05-14 13:05,Darshan Raval,Hawa Banke,140712
2022-05-14 14:55,Sufjan Stevens,Visions of Gideon,61028
2022-05-14 14:59,Coldplay,A Sky Full of Stars,247740
2022-05-14 15:01,Zack Knight,Nakhre,98095
2022-05-14 15:02,Passenger,Holes,80460
2022-05-14 17:03,Passenger,Holes,186289
2022-05-14 17:06,Petit Biscuit,Sunset Lover,0
2022-05-14 17:06,Pop Smoke,Mood Swings (feat. Lil Tjay),4202
2022-05-14 17:06,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",1298
2022-05-14 17:06,Jasraj Joshi,Shiv Tandav Stotra,0
2022-05-14 17:06,Hozier,Like Real People Do,198029
2022-05-14 17:06,Jasleen Royal,"Ranjha (From ""Shershaah"")",0
2022-05-14 17:09,Rival,Seasons,168886
2022-05-14 17:14,Anuv Jain,Gul,217241
2022-05-14 17:17,KSI,Patience (feat. YUNGBLUD & Polo G),181720
2022-05-14 17:20,KSI,Holiday,183713
2022-05-14 17:23,Tedi Pagg,Tu Hi Das De,172831
2022-05-14 17:32,AP Dhillon,Insane,13611
2022-05-15 06:42,David Kushner,Mr. Forgettable,187293
2022-05-15 06:47,David Kushner,Miserable Man,232991
2022-05-15 06:51,David Kushner,Miserable Man,229225
2022-05-15 06:54,Sufjan Stevens,Visions of Gideon,212362
2022-05-15 06:58,Aditya Rikhari,Faasle,221988
2022-05-15 07:02,Kevin Fernando,i'll find my way to you tomorrow,225882
2022-05-15 07:03,Shivoryx,Woh Raat,109994
2022-05-15 07:07,The Chainsmokers,Young,224773
2022-05-15 07:09,The Him,Always,90004
2022-05-15 07:11,The Chainsmokers,Riptide,5
2022-05-15 07:14,The Chainsmokers,I Love U,185522
2022-05-15 07:18,The Chainsmokers,If You're Serious,224668
2022-05-15 07:22,The Chainsmokers,Channel 1,183325
2022-05-15 07:25,The Chainsmokers,Testing,219423
2022-05-15 07:29,The Chainsmokers,In Too Deep,194247
2022-05-15 07:32,The Chainsmokers,I Hope You Change Your Mind,204174
2022-05-15 07:37,The Chainsmokers,Cyanide,273385
2022-05-15 07:41,The Chainsmokers,Closer,244960
2022-05-15 07:44,3LAU,Better With You - Kastra & twoDB Remix,178064
2022-05-15 07:44,Tritonal,I Feel The Love,30381
2022-05-15 07:48,Jon Bellion,All Time Low,219460
2022-05-15 07:51,Avicii,The Nights,176658
2022-05-15 07:56,The Chainsmokers,Who Do You Love,226733
2022-05-15 07:59,The Him,Always,193103
2022-05-15 08:03,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
2022-05-15 08:06,Mako,Smoke Filled Room,194468
2022-05-15 08:10,FRENSHIP,Capsize,220522
2022-05-15 08:10,Sam Feldt,Follow Me,2255
2022-05-15 08:13,The Chainsmokers,Somebody,221986
2022-05-15 08:17,Zedd,The Middle,184732
2022-05-15 08:20,Marshmello,Silence,180822
2022-05-15 08:23,Borgeous,Coffee Can Money (feat. RUNAGROUND),227503
2022-05-15 08:26,Mike Perry,Stay Young,157004
2022-05-15 08:30,The Chainsmokers,All We Know,194080
2022-05-15 08:33,NERVO,Forever Or Nothing,180413
2022-05-15 08:37,Zedd,Beautiful Now,17742
2022-05-15 08:37,Avicii,Waiting For Love,230613
2022-05-15 08:41,Kygo,It Ain't Me (with Selena Gomez),220780
2022-05-15 08:42,The Chainsmokers,Don't Let Me Down,22174
2022-05-15 08:46,Atif Aslam,Jeene Laga Hoon,236933
2022-05-15 08:50,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",231486
2022-05-15 08:55,A.R. Rahman,Tum Tak,304466
2022-05-15 08:56,Zack Knight,Nakhre,62670
2022-05-15 08:59,Darshan Raval,Hawa Banke,171987
2022-05-15 09:03,Darshan Raval,Ek Tarfa - Reprise,241599
2022-05-15 09:04,Akhil,Khaab,787
2022-05-15 09:04,Arjun Kanungo,La La La (Reprise),0
2022-05-15 09:04,Tedi Pagg,Tu Hi Das De,26217
2022-05-15 09:04,Bilal Saeed,Uchiyaan Dewaraan,3313
2022-05-15 09:04,Ammy Virk,Daryaa,5759
2022-05-15 09:04,Jugraj Sandhu,Mere Wala Sardar,78
2022-05-15 09:04,Darshan Raval,Kaash Aisa Hota,0
2022-05-15 09:08,Bilal Saeed,Baari,235297
2022-05-15 09:09,Darshan Raval,Saari Ki Saari,1216
2022-05-15 09:09,prabh gill,Love You Oye,38839
2022-05-15 09:09,Garry Sandhu,Do Gallan - Let's Talk,1137
2022-05-15 09:10,Anuv Jain,Riha,1350
2022-05-15 09:10,The PropheC,Kina Chir,108677
2022-05-15 09:14,Anuv Jain,Baarishein,207309
2022-05-15 09:17,Anuv Jain,Alag Aasmaan,212773
2022-05-15 09:21,Anuv Jain,Gul,217241
2022-05-15 09:24,Anuv Jain,Mishri,200437
2022-05-15 09:28,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-15 09:33,Anuv Jain,Riha,287323
2022-05-15 09:36,Anuv Jain,Alag Aasmaan (Acoustic),211578
2022-05-15 09:41,Anuv Jain,Maula,237882
2022-05-15 09:46,Anuv Jain,Ocean,195233
2022-05-15 09:52,Anuv Jain,Ocean,812
2022-05-15 09:56,Aditya Rikhari,Faasle,221988
2022-05-15 10:00,Kevin Fernando,i'll find my way to you tomorrow,225882
2022-05-15 10:03,Shivoryx,Woh Raat,191460
2022-05-15 10:07,Anuv Jain,Meri Baaton Mein Tu,213986
2022-05-15 10:08,Gyanii Sangeet,Teri Teri Yaad,25475
2022-05-15 10:11,Vylom,Udein Jab Jab,742
2022-05-15 10:11,Jishu Mandal,Zakhm Dete Ho Kehte - Unplugged,1766
2022-05-15 10:11,Urban Crunch Music,Choo Lo,79974
2022-05-15 10:17,Sibtain Khalid,Sajna,333036
2022-05-15 10:17,Yashal Shahid,Sajna,10385
2022-05-15 10:18,SYM,ARCADE x SAJNA,29451
2022-05-15 10:22,The Local Train,Yeh Zindagi Hai,27840
2022-05-15 10:22,Jubin Nautiyal,Humnava Mere,259700
2022-05-15 14:18,Sufjan Stevens,Visions of Gideon,5794
2022-05-15 14:21,Novo Amor,Haven (from Life Is Strange),172500
2022-05-15 14:23,Patrick Watson,Je te laisserai des mots,97187
2022-05-15 14:26,Billie Eilish,lovely (with Khalid),200185
2022-05-15 14:27,Billie Eilish,Happier Than Ever,586
2022-05-15 14:27,Billie Eilish,Bored,18200
2022-05-15 14:30,Billie Eilish,when the party's over,186870
2022-05-15 14:31,Billie Eilish,lovely (with Khalid),28676
2022-05-15 14:31,Ed Sheeran,Shivers,0
2022-05-15 14:36,Ed Sheeran,Perfect,263400
2022-05-15 14:40,Ed Sheeran,Shape of You,233712
2022-05-15 14:42,Ed Sheeran,2step (feat. Lil Baby),163449
2022-05-15 14:43,Camila Cabello,Bam Bam (feat. Ed Sheeran),23
2022-05-15 14:43,Camila Cabello,Bam Bam (feat. Ed Sheeran),1027
2022-05-15 14:43,Ed Sheeran,The A Team,0
2022-05-15 14:43,Ed Sheeran,Overpass Graffiti,402
2022-05-15 14:43,Ed Sheeran,Overpass Graffiti,8773
2022-05-15 14:43,Ed Sheeran,Thinking out Loud,730
2022-05-15 14:43,Fireboy DML,Peru,692
2022-05-15 14:47,Ed Sheeran,The A Team,258373
2022-05-15 14:52,Ed Sheeran,Thinking out Loud,281560
2022-05-15 14:53,J Balvin,Sigue,38042
2022-05-15 14:57,Ed Sheeran,Visiting Hours,215506
